0,1,2,3,4,5
0.15293576773399586,-0.7165980351103287,1.0887266930172337,-0.7387399907664008,-0.7816860982120012,0.16760960978821318
-0.6309473623180117,-0.8953018102755804,0.5513520994638862,-1.865510872553414,-0.4560954441002629,-1.3339918623809282
-0.6709252367600229,-0.8355084960934294,0.5624593025663042,-1.8986795959002127,-0.42814406679112993,-1.3725626905745665
-0.8200098915312161,-1.0696106001975991,0.2839251098559532,-1.769213947973943,-0.18414223910350977,-1.7775701354708113
-0.9362164063227103,-1.0017297833310304,-0.033902408244614185,-1.3109870427987032,-0.11598720476073178,-2.0702203186989063
-0.014888755793305947,-0.8456465201188558,0.935105018524437,-0.651626147933457,-0.7032824158287808,-0.10537617061659561
1.2933380224016582,1.5834660071531625,1.5794190485680102,4.507971659936136,0.5108910547791743,2.410858965165418
0.30699126932528215,-0.528474547011324,1.1525155659307587,-0.04890513872383462,-0.7194852046972816,0.3480217644872172
-0.006276537709152232,-0.5123398474661714,1.1338495037363845,-0.6969880389727898,-0.6499568299685433,0.2660819677586051
2.6217617187071953,7.13625478732614,2.064827154760191,2.373948275550026,4.364792844015468,8.035919495720858
0.17184234310106986,-0.47372090551063417,1.116594325457564,-0.5426826769916628,-0.6844114036000661,0.7689297117624173
-0.5659447567487783,-0.8375433323416782,0.7274192298800017,-1.2292940783904909,-0.5425075071588723,-1.0040219492257596
1.9434140732283738,3.8868545072261047,1.843524900817437,6.042684335470794,2.0567058272328658,3.4507587503552637
1.7208515299352531,3.1087218908072205,1.772835997777144,5.793222221879123,1.3912458803374963,3.374559259420426
0.7414504986257805,0.26186537279554395,1.3719800039484193,1.8335968373147395,-0.2539962635861342,1.6271394185001995
0.8358722543372497,0.4172789153436982,1.3695850785568746,2.5353098925311235,-0.15221028794734356,2.0280566894462715
-0.4371122218092972,-0.7078673291501891,0.7015916910727245,-1.061683397757649,-0.5408765836917068,-0.9194598903794899
1.1299277836155264,1.2937319743376208,1.571713266945111,3.4227316008981985,0.25081847574135185,2.2897390120385563
-0.7779492292270774,-1.0531141043941827,0.4807851178800297,-1.6731870335118755,-0.23718282653824882,-1.780000721182444
-0.7622526530519865,-1.065551249402903,0.2834983203436127,-2.0499589311694755,-0.349870862484639,-1.7966617411294803
1.5028910661547878,2.3410172434457763,1.6791736262625285,5.740905763046273,0.8271117462028089,3.1551916066243746
-0.788517530848927,-1.2219761114471908,-0.11518398425426993,-1.8414402986479113,-0.4430015968948823,-1.8814970852687694
-0.20432660511234113,-0.9133369752843954,0.7986268983552163,-1.8205377582053894,-0.7314318082983103,-0.5240814533897055
-0.828060199155504,-0.9963968816545924,0.10352461522043158,-1.8797562398129075,-0.16546632455312318,-1.855256456044697
2.3332837001312714,5.710142482592677,1.9667235136032544,3.708074457122706,3.331246890430744,4.984408964171854
-1.0151781997966105,-0.8070160368493895,-0.018888850114907443,-1.0148492370511575,0.09981973313719196,-2.4478967668781544
1.3039405339692596,1.6532881030147264,1.5995952683683767,4.228183891031798,0.48556964888414444,2.647113393936533
-0.8535321347752831,-1.09384027474397,0.2564613957947694,-1.1907924483984025,-0.08000617063792839,-1.8991980612231807
-0.313868098801338,-0.8794871639887002,0.851855701661905,-1.553852969930831,-0.6471042091698294,-0.6008161942310356
0.7648036682442235,0.5213200548716785,1.4444045841786606,1.4032782498458483,-0.31612917360097864,2.120320357130994
0.9663303241451946,0.8617780790045005,1.4783745584363932,2.323937912713128,-0.0792702003196465,2.108932752887279
-0.8212033056967882,-0.9853720203400856,0.11172184868791217,-1.5936210626894824,-0.1840824085037818,-1.9148422826284661
2.118882091814116,4.822529481766582,1.9490028041981013,5.266661799890462,2.8043850564710437,4.412361104020371
-0.7868901229591322,-1.1870142711103167,0.18126055585978165,-1.9570178471422983,-0.39498543202025277,-1.8402643434094443
-0.08328042340447755,-0.7466381915684311,0.9622604451749972,-0.6910323872366281,-0.7726480178929852,-0.17225695358590234
2.2132783886744756,5.02733666897247,1.9200903734571044,4.743635010130159,2.895254470095628,4.280932271077588
-0.9646046843981724,-0.9148852028362067,-0.19592163107173544,-1.2949748348874797,0.03598479386262516,-1.861373069010657
0.6268419075730544,0.13222914390148288,1.3319833705241724,1.5132529892383408,-0.4243410784981123,1.356047320825635
2.6174028304548127,7.19700625467822,2.0650988583717953,1.644418624282001,4.33557385290686,7.741314122728211
0.061946281374997914,-0.5432460064874884,1.0452430956914565,-0.7320762637532137,-0.689070167352401,0.03946082494524297
1.6719767571083792,3.028910370892497,1.7666037728937,6.138408896739015,1.3374914130512117,3.594096852426537
-0.892171404199481,-0.9662526538329471,0.24094477123736263,-0.9951767880896307,-0.04051210720904479,-1.852568182988775
1.4100876100172857,2.077695123958228,1.6516821518633067,4.7030665199390285,0.6430820427011427,2.907784918665488
-0.4376955739028746,-0.8130992526410066,0.8595917380981619,-1.3614808176656312,-0.5746196504873582,-0.8823941513534055
0.8342308393686266,0.6312685299082843,1.475835366167222,2.5835414336937483,-0.2631326751644919,2.0024883420314663
1.178422462812828,1.484468187623738,1.5880276822459616,3.4085857779584208,0.2791954346880971,2.515354611364106
-0.42193562054466327,-0.7081870822142687,0.8132373440172757,-1.3703276296613294,-0.6064846061226798,-0.9054387470849292
0.77509079383952,0.360423813801606,1.417414540155732,1.6297808726886294,-0.3981472056234217,1.9234104205336777
-0.81450725277731,-0.9331640404445349,0.38545263217220394,-1.7201085155954485,-0.24726571382401474,-1.6601841080429907
0.41090234390838076,-0.3637242393478487,1.130980264457232,0.10972317728356407,-0.5395020654246611,0.7387325372175428
1.5020245888682342,2.1509480747625505,1.6646412238738657,5.42573218533979,1.0426747207663998,2.7996517893122195
2.0154584118567906,4.308253843490593,1.8791903629089586,6.148601851232144,2.2601498244030696,3.6434993981633674
1.5593794399242107,2.6064074350827346,1.7123075982787763,5.484355833146223,0.9378714656593152,2.9811868299123785
-0.699960233222496,-1.3694703515337363,-0.2861433139994479,-1.6726942640827485,-0.3803538158768403,-2.0119341954615626
0.44917197647216384,-0.3986721278867271,1.222049589325696,0.29852318351137397,-0.6640427944013305,1.1488261340388761
1.307114232415675,1.7609748718545515,1.607256572345674,4.637181501516853,0.5115609187613059,2.351425489311692
0.9673227226212983,0.9403281013653185,1.5012817511564662,2.6195875196267573,-0.08807169806159335,2.330150599826025
-0.17169018602752784,-0.7355755684458316,0.972426731461391,-1.5130240047075338,-0.6593957372893228,-0.1877091462828751
-0.48304429990324493,-0.9873940593930438,0.7542341313251655,-1.5682735233661136,-0.6591301960352417,-1.0437430923691922
